date,bdi_value,bdi_open,bdi_high,bdi_low,bdi_volume,bdi_change_pct,daily_change_pct,rolling_7d_avg,rolling_30d_avg,rolling_90d_avg,above_long_avg,is_spike,is_drop,is_outlier,year,month,quarter,weekday,source,data_type,granularity
2020-12-11,1211.0,1211.0,1211.0,1211.0,0.0,4.31,4.3066,1166.14,1184.37,1411.52,False,False,False,False,2020,12,4,Friday,investing_bdi_csv,freight_index,daily
2020-12-14,1235.0,1235.0,1235.0,1235.0,0.0,1.98,1.9818,1172.71,1182.77,1409.86,False,False,False,False,2020,12,4,Monday,investing_bdi_csv,freight_index,daily
2020-12-15,1273.0,1273.0,1273.0,1273.0,0.0,3.08,3.0769,1183.57,1182.4,1407.32,False,False,False,False,2020,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2020-12-16,1296.0,1296.0,1296.0,1296.0,0.0,1.81,1.8068,1202.71,1183.5,1404.99,False,False,False,False,2020,12,4,Wednesday,investing_bdi_csv,freight_index,daily
2020-12-17,1301.0,1301.0,1301.0,1301.0,0.0,0.39,0.3858,1228.43,1186.07,1402.67,False,False,False,False,2020,12,4,Thursday,investing_bdi_csv,freight_index,daily
2020-12-18,1325.0,1325.0,1325.0,1325.0,0.0,1.84,1.8447,1257.43,1190.43,1400.28,False,False,False,False,2020,12,4,Friday,investing_bdi_csv,freight_index,daily
2020-12-21,1323.0,1323.0,1323.0,1323.0,0.0,-0.15,-0.1509,1280.57,1194.67,1397.46,False,False,False,False,2020,12,4,Monday,investing_bdi_csv,freight_index,daily
2020-12-22,1330.0,1330.0,1330.0,1330.0,0.0,0.53,0.5291,1297.57,1198.77,1394.51,False,False,False,False,2020,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2020-12-23,1362.0,1362.0,1362.0,1362.0,0.0,2.41,2.406,1315.71,1204.17,1391.89,False,False,False,False,2020,12,4,Wednesday,investing_bdi_csv,freight_index,daily
2020-12-24,1366.0,1366.0,1366.0,1366.0,0.0,0.29,0.2937,1329.0,1211.67,1389.44,False,False,False,False,2020,12,4,Thursday,investing_bdi_csv,freight_index,daily
2021-01-04,1374.0,1374.0,1374.0,1374.0,0.0,0.59,0.5857,1340.14,1220.0,1387.29,False,False,False,False,2021,1,1,Monday,investing_bdi_csv,freight_index,daily
2021-01-05,1418.0,1418.0,1418.0,1418.0,0.0,3.2,3.2023,1356.86,1230.23,1386.18,False,False,False,False,2021,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2021-01-06,1425.0,1425.0,1425.0,1425.0,0.0,0.49,0.4937,1371.14,1240.67,1385.56,False,False,False,False,2021,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2021-01-07,1448.0,1448.0,1448.0,1448.0,0.0,1.61,1.614,1389.0,1251.77,1385.08,False,False,False,False,2021,1,1,Thursday,investing_bdi_csv,freight_index,daily
2021-01-08,1606.0,1606.0,1606.0,1606.0,0.0,10.91,10.9116,1428.43,1267.5,1386.06,True,True,False,False,2021,1,1,Friday,investing_bdi_csv,freight_index,daily
2021-01-11,1761.0,1761.0,1761.0,1761.0,0.0,9.65,9.6513,1485.43,1287.93,1388.86,True,True,False,False,2021,1,1,Monday,investing_bdi_csv,freight_index,daily
2021-01-12,1849.0,1849.0,1849.0,1849.0,0.0,5.0,4.9972,1554.43,1310.6,1392.69,True,False,False,False,2021,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2021-01-13,1856.0,1856.0,1856.0,1856.0,0.0,0.38,0.3786,1623.29,1333.2,1396.78,True,False,False,False,2021,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2021-01-14,1792.0,1792.0,1792.0,1792.0,0.0,-3.45,-3.4483,1676.71,1353.03,1400.34,True,False,False,False,2021,1,1,Thursday,investing_bdi_csv,freight_index,daily
2021-01-15,1754.0,1754.0,1754.0,1754.0,0.0,-2.12,-2.1205,1723.71,1370.87,1403.78,True,False,False,False,2021,1,1,Friday,investing_bdi_csv,freight_index,daily
2021-01-18,1740.0,1740.0,1740.0,1740.0,0.0,-0.8,-0.7982,1765.43,1387.87,1407.61,True,False,False,False,2021,1,1,Monday,investing_bdi_csv,freight_index,daily
2021-01-19,1766.0,1766.0,1766.0,1766.0,0.0,1.49,1.4943,1788.29,1405.83,1412.1,True,False,False,False,2021,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2021-01-20,1828.0,1828.0,1828.0,1828.0,0.0,3.51,3.5108,1797.86,1426.4,1417.42,True,False,False,False,2021,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2021-01-21,1837.0,1837.0,1837.0,1837.0,0.0,0.49,0.4923,1796.14,1447.6,1423.08,True,False,False,False,2021,1,1,Thursday,investing_bdi_csv,freight_index,daily
2021-01-22,1810.0,1810.0,1810.0,1810.0,0.0,-1.47,-1.4698,1789.57,1468.3,1428.79,True,False,False,False,2021,1,1,Friday,investing_bdi_csv,freight_index,daily
2021-01-25,1765.0,1765.0,1765.0,1765.0,0.0,-2.49,-2.4862,1785.71,1487.23,1434.3,True,False,False,False,2021,1,1,Monday,investing_bdi_csv,freight_index,daily
2021-01-26,1659.0,1659.0,1659.0,1659.0,0.0,-6.01,-6.0057,1772.14,1503.8,1438.66,True,False,True,False,2021,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2021-01-27,1540.0,1540.0,1540.0,1540.0,0.0,-7.17,-7.173,1743.57,1517.77,1441.52,True,False,True,False,2021,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2021-01-28,1470.0,1470.0,1470.0,1470.0,0.0,-4.55,-4.5455,1701.29,1529.37,1443.53,True,False,False,False,2021,1,1,Thursday,investing_bdi_csv,freight_index,daily
2021-01-29,1452.0,1452.0,1452.0,1452.0,0.0,-1.22,-1.2245,1647.57,1539.07,1445.43,False,False,False,False,2021,1,1,Friday,investing_bdi_csv,freight_index,daily
2021-02-01,1444.0,1444.0,1444.0,1444.0,0.0,-0.55,-0.551,1591.43,1546.83,1447.1,False,False,False,False,2021,2,1,Monday,investing_bdi_csv,freight_index,daily
2021-02-02,1380.0,1380.0,1380.0,1380.0,0.0,-4.43,-4.4321,1530.0,1551.67,1448.03,False,False,False,False,2021,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2021-02-03,1327.0,1327.0,1327.0,1327.0,0.0,-3.84,-3.8406,1467.43,1553.47,1448.18,False,False,False,False,2021,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2021-02-04,1327.0,1327.0,1327.0,1327.0,0.0,0.0,0.0,1420.0,1554.5,1447.77,False,False,False,False,2021,2,1,Thursday,investing_bdi_csv,freight_index,daily
2021-02-05,1333.0,1333.0,1333.0,1333.0,0.0,0.45,0.4521,1390.43,1555.57,1446.73,False,False,False,False,2021,2,1,Friday,investing_bdi_csv,freight_index,daily
2021-02-08,1317.0,1317.0,1317.0,1317.0,0.0,-1.2,-1.2003,1368.57,1555.3,1443.53,False,False,False,False,2021,2,1,Monday,investing_bdi_csv,freight_index,daily
2021-02-09,1306.0,1306.0,1306.0,1306.0,0.0,-0.84,-0.8352,1347.71,1554.73,1439.52,False,False,False,False,2021,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2021-02-10,1303.0,1303.0,1303.0,1303.0,0.0,-0.23,-0.2297,1327.57,1553.83,1435.62,False,False,False,False,2021,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2021-02-11,1313.0,1313.0,1313.0,1313.0,0.0,0.77,0.7675,1318.0,1552.2,1431.79,False,False,False,False,2021,2,1,Thursday,investing_bdi_csv,freight_index,daily
2021-02-12,1339.0,1339.0,1339.0,1339.0,0.0,1.98,1.9802,1319.71,1551.3,1427.5,False,False,False,False,2021,2,1,Friday,investing_bdi_csv,freight_index,daily
2021-02-15,1364.0,1364.0,1364.0,1364.0,0.0,1.87,1.8671,1325.0,1550.97,1421.89,False,False,False,False,2021,2,1,Monday,investing_bdi_csv,freight_index,daily
