year,period,reporter_code,reporter_iso,reporter_country,flow_code,flow_direction,partner_code,partner_iso,partner_country,hs_code,commodity,aggregation_level,is_leaf,transport_mode_code,transport_mode,qty_unit_code,quantity,qty_estimated,net_weight_kg,weight_estimated,cif_value_usd,fob_value_usd,trade_value_usd,is_outlier,trade_balance_usd,decade,source,data_type,granularity,trade_value_trillion,yoy_growth_pct
2016,2016,500,MSR,Montserrat,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,4661344.235,0.0,4661344.24,False,-4579130.390000001,2010,un_comtrade,trade_flow,annual,0.0,20846698.93
2016,2016,500,MSR,Montserrat,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,0.0,82213.851,82213.85,False,-4579130.390000001,2010,un_comtrade,trade_flow,annual,0.0,5117.48
2016,2016,504,MAR,Morocco,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,5552773199.0,,5552773199.0,False,-5358104424.0,2010,un_comtrade,trade_flow,annual,0.0056,172921.16
2016,2016,504,MAR,Morocco,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,194668775.0,194668775.0,False,-5358104424.0,2010,un_comtrade,trade_flow,annual,0.0002,-19.78
2016,2016,508,MOZ,Mozambique,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,1016793165.44,,1016793165.44,False,-82291580.36000001,2010,un_comtrade,trade_flow,annual,0.001,6952.36
2016,2016,508,MOZ,Mozambique,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,934501585.08,934501585.08,False,-82291580.36000001,2010,un_comtrade,trade_flow,annual,0.0009,388.58
2016,2016,512,OMN,Oman,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,2019352931.392,,2019352931.39,False,20945743342.45,2010,un_comtrade,trade_flow,annual,0.002,481.26
2016,2016,512,OMN,Oman,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,22965096273.843,22965096273.84,False,20945743342.45,2010,un_comtrade,trade_flow,annual,0.023,17026.48
2016,2016,516,NAM,Namibia,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,842741976.0,,842741976.0,False,-795085440.0,2010,un_comtrade,trade_flow,annual,0.0008,285.78
2016,2016,516,NAM,Namibia,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,47656536.0,47656536.0,False,-795085440.0,2010,un_comtrade,trade_flow,annual,0.0,-94.34
2016,2016,524,NPL,Nepal,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,1060795637.59,,1060795637.59,False,-1060784164.27,2010,un_comtrade,trade_flow,annual,0.0011,2865.76
2016,2016,524,NPL,Nepal,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,11473.321,11473.32,False,-1060784164.27,2010,un_comtrade,trade_flow,annual,0.0,-56.91
2016,2016,528,NLD,Netherlands,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,60475128771.889,,60475128771.89,False,-4089664976.7299957,2010,un_comtrade,trade_flow,annual,0.0605,4148.39
2016,2016,528,NLD,Netherlands,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,56385463795.159,56385463795.16,False,-4089664976.7299957,2010,un_comtrade,trade_flow,annual,0.0564,8195.58
2016,2016,533,ABW,Aruba,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,45841412.83,,45841412.83,False,-45741067.839999996,2010,un_comtrade,trade_flow,annual,0.0,66325.08
2016,2016,533,ABW,Aruba,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,100344.99,100344.99,False,-45741067.839999996,2010,un_comtrade,trade_flow,annual,0.0,-53.2
2016,2016,554,NZL,New Zealand,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,3065631446.304,,3065631446.3,False,-2584284061.28,2010,un_comtrade,trade_flow,annual,0.0031,248408.57
2016,2016,554,NZL,New Zealand,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,481347385.016,481347385.02,False,-2584284061.28,2010,un_comtrade,trade_flow,annual,0.0005,8755.99
2016,2016,558,NIC,Nicaragua,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,614676754.74,,614676754.74,False,-606327783.51,2010,un_comtrade,trade_flow,annual,0.0006,556613.27
2016,2016,558,NIC,Nicaragua,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,8348971.23,8348971.23,False,-606327783.51,2010,un_comtrade,trade_flow,annual,0.0,4827.02
2016,2016,562,NER,Niger,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,69405062.694,,69405062.69,False,84691099.88,2010,un_comtrade,trade_flow,annual,0.0001,17947473.81
2016,2016,562,NER,Niger,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,154096162.57,154096162.57,False,84691099.88,2010,un_comtrade,trade_flow,annual,0.0002,-48.59
2016,2016,566,NGA,Nigeria,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,10060114487.0,,10060114487.0,False,21666018066.0,2010,un_comtrade,trade_flow,annual,0.0101,232147.83
2016,2016,566,NGA,Nigeria,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,31726132553.0,31726132553.0,False,21666018066.0,2010,un_comtrade,trade_flow,annual,0.0317,301259.15
2016,2016,579,NOR,Norway,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,2584540996.0,,2584540996.0,False,44894717975.0,2010,un_comtrade,trade_flow,annual,0.0026,472.73
2016,2016,579,NOR,Norway,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,47479258971.0,47479258971.0,False,44894717975.0,2010,un_comtrade,trade_flow,annual,0.0475,35981.69
2016,2016,585,PLW,Palau,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,26368007.0,26368007.0,False,-26364457.0,2010,un_comtrade,trade_flow,annual,0.0,34369.79
2016,2016,585,PLW,Palau,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,3550.0,3550.0,False,-26364457.0,2010,un_comtrade,trade_flow,annual,0.0,-93.59
2016,2016,586,PAK,Pakistan,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,9528765895.0,,9528765895.0,False,-9373666244.0,2010,un_comtrade,trade_flow,annual,0.0095,141134.21
2016,2016,586,PAK,Pakistan,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,155099651.0,155099651.0,False,-9373666244.0,2010,un_comtrade,trade_flow,annual,0.0002,71.23
2016,2016,591,PAN,Panama,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,1583000289.0,0.0,1583000289.0,False,-1581309445.0,2010,un_comtrade,trade_flow,annual,0.0016,187401.96
2016,2016,591,PAN,Panama,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,0.0,1690844.0,1690844.0,False,-1581309445.0,2010,un_comtrade,trade_flow,annual,0.0,248.27
2016,2016,600,PRY,Paraguay,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,1172068801.0,,1172068801.0,False,987205095.0,2010,un_comtrade,trade_flow,annual,0.0012,17889.99
2016,2016,600,PRY,Paraguay,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,2159273896.0,2159273896.0,False,987205095.0,2010,un_comtrade,trade_flow,annual,0.0022,15926097.79
2016,2016,604,PER,Peru,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,4087854353.93,3843886630.95,4087854353.93,False,-1758160442.2399998,2010,un_comtrade,trade_flow,annual,0.0041,6394.73
2016,2016,604,PER,Peru,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,2329693911.69,2329693911.69,False,-1758160442.2399998,2010,un_comtrade,trade_flow,annual,0.0023,-80.98
2016,2016,608,PHL,Philippines,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,8377125548.0,,8377125548.0,False,-7626564138.0,2010,un_comtrade,trade_flow,annual,0.0084,1724.92
2016,2016,608,PHL,Philippines,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,750561410.0,750561410.0,False,-7626564138.0,2010,un_comtrade,trade_flow,annual,0.0008,-40.2
2016,2016,616,POL,Poland,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,11769673633.0,,11769673633.0,False,-6753692662.0,2010,un_comtrade,trade_flow,annual,0.0118,1300.68
2016,2016,616,POL,Poland,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,5015980971.0,5015980971.0,False,-6753692662.0,2010,un_comtrade,trade_flow,annual,0.005,3794.08
2016,2016,620,PRT,Portugal,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,6912159211.019,,6912159211.02,False,-3450859610.5800004,2010,un_comtrade,trade_flow,annual,0.0069,53073.81
2016,2016,620,PRT,Portugal,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,3461299600.445,3461299600.44,False,-3450859610.5800004,2010,un_comtrade,trade_flow,annual,0.0035,744.75
2016,2016,624,GNB,Guinea-Bissau,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,21539927.863,,21539927.86,False,-21539927.86,2010,un_comtrade,trade_flow,annual,0.0,-2.2
2016,2016,634,QAT,Qatar,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,302737236.615,,302737236.62,False,46436527917.939995,2010,un_comtrade,trade_flow,annual,0.0003,-29.62
2016,2016,634,QAT,Qatar,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,46739265154.564,46739265154.56,False,46436527917.939995,2010,un_comtrade,trade_flow,annual,0.0467,355088.64
2016,2016,642,ROU,Romania,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,4210014737.0,,4210014737.0,False,-1901600216.0,2010,un_comtrade,trade_flow,annual,0.0042,1702.61
2016,2016,642,ROU,Romania,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,2308414521.0,2308414521.0,False,-1901600216.0,2010,un_comtrade,trade_flow,annual,0.0023,5100.19
2016,2016,643,RUS,Russian Federation,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,1501786419.66,,1501786419.66,False,144232879177.11,2010,un_comtrade,trade_flow,annual,0.0015,48.93
2016,2016,643,RUS,Russian Federation,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,145734665596.77,145734665596.77,True,144232879177.11,2010,un_comtrade,trade_flow,annual,0.1457,7031.3
2016,2016,646,RWA,Rwanda,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,425068781.881,,425068781.88,False,-313559821.69,2010,un_comtrade,trade_flow,annual,0.0004,23434645.17
2016,2016,646,RWA,Rwanda,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,111850453.351,111508960.186,111508960.19,False,-313559821.69,2010,un_comtrade,trade_flow,annual,0.0001,28.55
2016,2016,659,KNA,Saint Kitts and Nevis,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,2916660.676,,2916660.68,False,-2909495.43,2010,un_comtrade,trade_flow,annual,0.0,9024221.41
2016,2016,659,KNA,Saint Kitts and Nevis,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,7165.248,7165.25,False,-2909495.43,2010,un_comtrade,trade_flow,annual,0.0,716.06
2016,2016,662,LCA,Saint Lucia,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,129344001.0,,129344001.0,False,-126662971.0,2010,un_comtrade,trade_flow,annual,0.0001,25213155.56
2016,2016,662,LCA,Saint Lucia,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,2681030.0,2681030.0,False,-126662971.0,2010,un_comtrade,trade_flow,annual,0.0,70084.03
2016,2016,670,VCT,Saint Vincent and the Grenadines,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,41795579.075,,41795579.08,False,-41789303.69,2010,un_comtrade,trade_flow,annual,0.0,151584.64
2016,2016,670,VCT,Saint Vincent and the Grenadines,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,6275.394,6275.39,False,-41789303.69,2010,un_comtrade,trade_flow,annual,0.0,376.61
2016,2016,678,STP,Sao Tome and Principe,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,22236165.0,,22236165.0,False,-22236165.0,2010,un_comtrade,trade_flow,annual,0.0,299.74
2016,2016,682,SAU,Saudi Arabia,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,1747205117.337,,1747205117.34,False,134469599815.02,2010,un_comtrade,trade_flow,annual,0.0017,146.59
2016,2016,682,SAU,Saudi Arabia,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,136216804932.359,136216804932.36,True,134469599815.02,2010,un_comtrade,trade_flow,annual,0.1362,60893.13
2016,2016,686,SEN,Senegal,M,Import,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,1084869030.0,,1084869030.0,False,-802673247.0,2010,un_comtrade,trade_flow,annual,0.0011,71174.44
2016,2016,686,SEN,Senegal,X,Export,0,W00,World,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,282195783.0,282195783.0,False,-802673247.0,2010,un_comtrade,trade_flow,annual,0.0003,183.29
2016,2016,490,S19,"Other Asia, nes",M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,6445224649.0,,6445224649.0,False,1267646069.0,2010,un_comtrade,trade_flow,annual,0.0064,-79.78
2016,2016,490,S19,"Other Asia, nes",X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,7712870718.0,7712870718.0,False,1267646069.0,2010,un_comtrade,trade_flow,annual,0.0077,-21.48
2016,2016,496,MNG,Mongolia,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,50570735.0,,50570735.0,False,-50190305.0,2010,un_comtrade,trade_flow,annual,0.0001,-92.57
2016,2016,496,MNG,Mongolia,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,380430.0,380430.0,False,-50190305.0,2010,un_comtrade,trade_flow,annual,0.0,-99.97
2016,2016,498,MDA,Rep. of Moldova,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,71597577.0,,71597577.0,False,-68996043.0,2010,un_comtrade,trade_flow,annual,0.0001,-88.37
2016,2016,498,MDA,Rep. of Moldova,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,2601534.0,2601534.0,False,-68996043.0,2010,un_comtrade,trade_flow,annual,0.0,-61.15
2016,2016,499,MNE,Montenegro,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,44720228.275,,44720228.28,False,-27081348.55,2010,un_comtrade,trade_flow,annual,0.0,-78.57
2016,2016,499,MNE,Montenegro,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,17638879.733,17638879.73,False,-27081348.55,2010,un_comtrade,trade_flow,annual,0.0,-69.13
2016,2016,500,MSR,Montserrat,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,400630.262,0.0,400630.26,False,-400071.0,2010,un_comtrade,trade_flow,annual,0.0,-91.41
2016,2016,500,MSR,Montserrat,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,0.0,559.259,559.26,False,-400071.0,2010,un_comtrade,trade_flow,annual,0.0,-99.32
2016,2016,504,MAR,Morocco,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,1276236660.0,,1276236660.0,False,-1184743640.0,2010,un_comtrade,trade_flow,annual,0.0013,-77.02
2016,2016,504,MAR,Morocco,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,91493020.0,91493020.0,False,-1184743640.0,2010,un_comtrade,trade_flow,annual,0.0001,-53.0
2016,2016,508,MOZ,Mozambique,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,92463434.83,,92463434.83,False,-90769277.81,2010,un_comtrade,trade_flow,annual,0.0001,-90.91
2016,2016,508,MOZ,Mozambique,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,1694157.02,1694157.02,False,-90769277.81,2010,un_comtrade,trade_flow,annual,0.0,-99.82
2016,2016,512,OMN,Oman,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,938607814.095,,938607814.1,False,-384412641.61,2010,un_comtrade,trade_flow,annual,0.0009,-53.52
2016,2016,512,OMN,Oman,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,554195172.489,554195172.49,False,-384412641.61,2010,un_comtrade,trade_flow,annual,0.0006,-97.59
2016,2016,516,NAM,Namibia,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,97352182.0,,97352182.0,False,-86427084.0,2010,un_comtrade,trade_flow,annual,0.0001,-88.45
2016,2016,516,NAM,Namibia,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,10925098.0,10925098.0,False,-86427084.0,2010,un_comtrade,trade_flow,annual,0.0,-77.08
2016,2016,524,NPL,Nepal,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,839283372.395,,839283372.4,False,-805529461.48,2010,un_comtrade,trade_flow,annual,0.0008,-20.88
2016,2016,524,NPL,Nepal,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,33753910.919,33753910.92,False,-805529461.48,2010,un_comtrade,trade_flow,annual,0.0,294094.8
2016,2016,528,NLD,Netherlands,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,8193109163.833,,8193109163.83,False,1955091157.6000004,2010,un_comtrade,trade_flow,annual,0.0082,-86.45
2016,2016,528,NLD,Netherlands,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,10148200321.434,10148200321.43,False,1955091157.6000004,2010,un_comtrade,trade_flow,annual,0.0101,-82.0
2016,2016,533,ABW,Aruba,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,2305769.19,,2305769.19,False,3220404.5000000005,2010,un_comtrade,trade_flow,annual,0.0,-94.97
2016,2016,533,ABW,Aruba,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,5526173.69,5526173.69,False,3220404.5000000005,2010,un_comtrade,trade_flow,annual,0.0,5407.17
2016,2016,554,NZL,New Zealand,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,303766810.8,,303766810.8,False,-40294275.53,2010,un_comtrade,trade_flow,annual,0.0003,-90.09
2016,2016,554,NZL,New Zealand,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,,263472535.272,263472535.27,False,-40294275.53,2010,un_comtrade,trade_flow,annual,0.0003,-45.26
2016,2016,558,NIC,Nicaragua,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,173322092.56,,173322092.56,False,-166885192.5,2010,un_comtrade,trade_flow,annual,0.0002,-71.8
2016,2016,558,NIC,Nicaragua,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,6436900.06,6436900.06,False,-166885192.5,2010,un_comtrade,trade_flow,annual,0.0,-22.9
2016,2016,562,NER,Niger,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,True,21820734.836,,21820734.84,False,-21468672.53,2010,un_comtrade,trade_flow,annual,0.0,-68.56
2016,2016,562,NER,Niger,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,352062.313,352062.31,False,-21468672.53,2010,un_comtrade,trade_flow,annual,0.0,-99.77
2016,2016,566,NGA,Nigeria,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,512329617.0,,512329617.0,False,-506319238.0,2010,un_comtrade,trade_flow,annual,0.0005,-94.91
2016,2016,566,NGA,Nigeria,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,6010379.0,6010379.0,False,-506319238.0,2010,un_comtrade,trade_flow,annual,0.0,-99.98
2016,2016,579,NOR,Norway,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,691310694.0,,691310694.0,False,261842412.0,2010,un_comtrade,trade_flow,annual,0.0007,-73.25
2016,2016,579,NOR,Norway,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,953153106.0,953153106.0,False,261842412.0,2010,un_comtrade,trade_flow,annual,0.001,-97.99
2016,2016,585,PLW,Palau,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,1381980.0,1381980.0,False,-1355119.0,2010,un_comtrade,trade_flow,annual,0.0,-94.76
2016,2016,585,PLW,Palau,X,Export,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,,26861.0,26861.0,False,-1355119.0,2010,un_comtrade,trade_flow,annual,0.0,656.65
2016,2016,586,PAK,Pakistan,M,Import,0,W00,World,72,Iron and steel,2,False,0,TOTAL MOT,-1,0.0,False,0.0,False,2756017150.0,,2756017150.0,False,-2704611208.0,2010,un_comtrade,trade_flow,annual,0.0028,-71.08
